date,wd,regime,severity,score,priority_date,priority_admin_no,priority_structure,location_structure,water_source,date_time_set,date_time_released,year,month,doy
2013-05-18,69,Free River,0,0,,,,,,,,2013,5,138
2013-05-19,1,Free River,0,0,,,,,,,,2013,5,139
2013-05-19,3,Free River,0,0,,,,,,,,2013,5,139
2013-05-19,69,Free River,0,0,,,,,,,,2013,5,139
2013-05-20,1,Free River,0,0,,,,,,,,2013,5,140
2013-05-20,3,Free River,0,0,,,,,,,,2013,5,140
2013-05-20,69,Free River,0,0,,,,,,,,2013,5,140
2013-05-21,1,Free River,0,0,,,,,,,,2013,5,141
2013-05-21,3,Mild Administration,1,25,06/23/1903,19531.0,RES NO 8,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/21/2013 08:00,05/24/2013 08:00,2013,5,141
2013-05-21,69,Free River,0,0,,,,,,,,2013,5,141
2013-05-22,1,Free River,0,0,,,,,,,,2013,5,142
2013-05-22,3,Mild Administration,1,25,06/23/1903,19531.0,RES NO 8,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/21/2013 08:00,05/24/2013 08:00,2013,5,142
2013-05-22,69,Free River,0,0,,,,,,,,2013,5,142
2013-05-23,1,Free River,0,0,,,,,,,,2013,5,143
2013-05-23,3,Mild Administration,1,25,06/23/1903,19531.0,RES NO 8,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/21/2013 08:00,05/24/2013 08:00,2013,5,143
2013-05-23,69,Free River,0,0,,,,,,,,2013,5,143
2013-05-24,1,Free River,0,0,,,,,,,,2013,5,144
2013-05-24,3,Free River,0,0,,,,,,,,2013,5,144
2013-05-24,69,Free River,0,0,,,,,,,,2013,5,144
2013-05-25,1,Free River,0,0,,,,,,,,2013,5,145
2013-05-25,3,Free River,0,0,,,,,,,,2013,5,145
2013-05-25,69,Free River,0,0,,,,,,,,2013,5,145
2013-05-26,1,Free River,0,0,,,,,,,,2013,5,146
2013-05-26,3,Free River,0,0,,,,,,,,2013,5,146
2013-05-26,69,Free River,0,0,,,,,,,,2013,5,146
2013-05-27,1,Free River,0,0,,,,,,,,2013,5,147
2013-05-27,3,Free River,0,0,,,,,,,,2013,5,147
2013-05-27,69,Free River,0,0,,,,,,,,2013,5,147
2013-05-28,1,Free River,0,0,,,,,,,,2013,5,148
2013-05-28,3,Free River,0,0,,,,,,,,2013,5,148
2013-05-28,69,Free River,0,0,,,,,,,,2013,5,148
2013-05-29,1,Free River,0,0,,,,,,,,2013,5,149
2013-05-29,3,Free River,0,0,,,,,,,,2013,5,149
2013-05-29,69,Free River,0,0,,,,,,,,2013,5,149
2013-05-30,1,Free River,0,0,,,,,,,,2013,5,150
2013-05-30,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/30/2013 08:00,05/31/2013 08:00,2013,5,150
2013-05-30,69,Free River,0,0,,,,,,,,2013,5,150
2013-05-31,1,Free River,0,0,,,,,,,,2013,5,151
2013-05-31,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/31/2013 08:00,06/03/2013 08:00,2013,5,151
2013-05-31,69,Free River,0,0,,,,,,,,2013,5,151
2013-06-01,1,Free River,0,0,,,,,,,,2013,6,152
2013-06-01,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/31/2013 08:00,06/03/2013 08:00,2013,6,152
2013-06-01,69,Free River,0,0,,,,,,,,2013,6,152
2013-06-02,1,Free River,0,0,,,,,,,,2013,6,153
2013-06-02,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,05/31/2013 08:00,06/03/2013 08:00,2013,6,153
2013-06-02,69,Free River,0,0,,,,,,,,2013,6,153
2013-06-03,1,Free River,0,0,,,,,,,,2013,6,154
2013-06-03,3,Mild Administration,1,25,02/01/1880,10989.0,NORTH POUDRE SUPPLY CNL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/03/2013 08:00,06/04/2013 08:00,2013,6,154
2013-06-03,69,Free River,0,0,,,,,,,,2013,6,154
2013-06-04,1,Free River,0,0,,,,,,,,2013,6,155
2013-06-04,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/04/2013 08:00,06/07/2013 08:00,2013,6,155
2013-06-04,69,Free River,0,0,,,,,,,,2013,6,155
2013-06-05,1,Free River,0,0,,,,,,,,2013,6,156
2013-06-05,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/04/2013 08:00,06/07/2013 08:00,2013,6,156
2013-06-05,69,Free River,0,0,,,,,,,,2013,6,156
2013-06-06,1,Free River,0,0,,,,,,,,2013,6,157
2013-06-06,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/04/2013 08:00,06/07/2013 08:00,2013,6,157
2013-06-06,69,Free River,0,0,,,,,,,,2013,6,157
2013-06-07,1,Free River,0,0,,,,,,,,2013,6,158
2013-06-07,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/07/2013 08:00,06/10/2013 08:00,2013,6,158
2013-06-07,69,Free River,0,0,,,,,,,,2013,6,158
2013-06-08,1,Free River,0,0,,,,,,,,2013,6,159
2013-06-08,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/07/2013 08:00,06/10/2013 08:00,2013,6,159
2013-06-08,69,Free River,0,0,,,,,,,,2013,6,159
2013-06-09,1,Free River,0,0,,,,,,,,2013,6,160
2013-06-09,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/07/2013 08:00,06/10/2013 08:00,2013,6,160
2013-06-09,69,Free River,0,0,,,,,,,,2013,6,160
2013-06-10,1,Free River,0,0,,,,,,,,2013,6,161
2013-06-10,3,Free River,0,0,,,,,,,,2013,6,161
2013-06-10,69,Free River,0,0,,,,,,,,2013,6,161
2013-06-11,1,Free River,0,0,,,,,,,,2013,6,162
2013-06-11,3,Free River,0,0,,,,,,,,2013,6,162
2013-06-11,69,Free River,0,0,,,,,,,,2013,6,162
2013-06-12,1,Free River,0,0,,,,,,,,2013,6,163
2013-06-12,3,Free River,0,0,,,,,,,,2013,6,163
2013-06-12,69,Free River,0,0,,,,,,,,2013,6,163
2013-06-13,1,Free River,0,0,,,,,,,,2013,6,164
2013-06-13,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/13/2013 08:00,06/17/2013 08:00,2013,6,164
2013-06-13,69,Free River,0,0,,,,,,,,2013,6,164
2013-06-14,1,Free River,0,0,,,,,,,,2013,6,165
2013-06-14,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/13/2013 08:00,06/17/2013 08:00,2013,6,165
2013-06-14,69,Free River,0,0,,,,,,,,2013,6,165
2013-06-15,1,Free River,0,0,,,,,,,,2013,6,166
2013-06-15,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/13/2013 08:00,06/17/2013 08:00,2013,6,166
2013-06-15,69,Free River,0,0,,,,,,,,2013,6,166
2013-06-16,1,Free River,0,0,,,,,,,,2013,6,167
2013-06-16,3,Mild Administration,1,25,04/25/1881,11438.0,LARIMER COUNTY DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/13/2013 08:00,06/17/2013 08:00,2013,6,167
2013-06-16,69,Free River,0,0,,,,,,,,2013,6,167
2013-06-17,1,Free River,0,0,,,,,,,,2013,6,168
2013-06-17,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/17/2013 08:00,06/20/2013 08:00,2013,6,168
2013-06-17,69,Free River,0,0,,,,,,,,2013,6,168
2013-06-18,1,Free River,0,0,,,,,,,,2013,6,169
2013-06-18,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/17/2013 08:00,06/20/2013 08:00,2013,6,169
2013-06-18,69,Free River,0,0,,,,,,,,2013,6,169
2013-06-19,1,Free River,0,0,,,,,,,,2013,6,170
2013-06-19,3,Mild Administration,1,25,09/18/1878,10488.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/17/2013 08:00,06/20/2013 08:00,2013,6,170
2013-06-19,69,Free River,0,0,,,,,,,,2013,6,170
2013-06-20,1,Free River,0,0,,,,,,,,2013,6,171
2013-06-20,3,Mild Administration,1,25,11/10/1874,9080.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/20/2013 08:00,06/23/2013 08:00,2013,6,171
2013-06-20,69,Free River,0,0,,,,,,,,2013,6,171
2013-06-21,1,Free River,0,0,,,,,,,,2013,6,172
2013-06-21,3,Mild Administration,1,25,11/10/1874,9080.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/20/2013 08:00,06/23/2013 08:00,2013,6,172
2013-06-21,69,Free River,0,0,,,,,,,,2013,6,172
2013-06-22,1,Free River,0,0,,,,,,,,2013,6,173
2013-06-22,3,Mild Administration,1,25,11/10/1874,9080.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/20/2013 08:00,06/23/2013 08:00,2013,6,173
2013-06-22,69,Free River,0,0,,,,,,,,2013,6,173
2013-06-23,1,Free River,0,0,,,,,,,,2013,6,174
2013-06-23,3,Mild Administration,1,25,11/01/1872,8341.0,LAKE CANAL DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/23/2013 08:00,06/27/2013 08:00,2013,6,174
2013-06-23,69,Free River,0,0,,,,,,,,2013,6,174
2013-06-24,1,Free River,0,0,,,,,,,,2013,6,175
2013-06-24,3,Mild Administration,1,25,11/01/1872,8341.0,LAKE CANAL DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/23/2013 08:00,06/27/2013 08:00,2013,6,175
2013-06-24,69,Free River,0,0,,,,,,,,2013,6,175
2013-06-25,1,Free River,0,0,,,,,,,,2013,6,176
2013-06-25,3,Mild Administration,1,25,11/01/1872,8341.0,LAKE CANAL DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/23/2013 08:00,06/27/2013 08:00,2013,6,176
2013-06-25,69,Free River,0,0,,,,,,,,2013,6,176
2013-06-26,1,Free River,0,0,,,,,,,,2013,6,177
2013-06-26,3,Mild Administration,1,25,11/01/1872,8341.0,LAKE CANAL DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/23/2013 08:00,06/27/2013 08:00,2013,6,177
2013-06-26,69,Free River,0,0,,,,,,,,2013,6,177
2013-06-27,1,Free River,0,0,,,,,,,,2013,6,178
2013-06-27,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,6,178
2013-06-27,69,Free River,0,0,,,,,,,,2013,6,178
2013-06-28,1,Free River,0,0,,,,,,,,2013,6,179
2013-06-28,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,6,179
2013-06-28,69,Free River,0,0,,,,,,,,2013,6,179
2013-06-29,1,Free River,0,0,,,,,,,,2013,6,180
2013-06-29,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,6,180
2013-06-29,69,Free River,0,0,,,,,,,,2013,6,180
2013-06-30,1,Free River,0,0,,,,,,,,2013,6,181
2013-06-30,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,6,181
2013-06-30,69,Free River,0,0,,,,,,,,2013,6,181
2013-07-01,1,Free River,0,0,,,,,,,,2013,7,182
2013-07-01,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,7,182
2013-07-01,69,Free River,0,0,,,,,,,,2013,7,182
2013-07-02,1,Free River,0,0,,,,,,,,2013,7,183
2013-07-02,3,Mild Administration,1,25,07/01/1872,8218.0,NEW MERCER DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,06/27/2013 08:00,07/03/2013 08:00,2013,7,183
2013-07-02,69,Free River,0,0,,,,,,,,2013,7,183
2013-07-03,1,Free River,0,0,,,,,,,,2013,7,184
2013-07-03,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,184
2013-07-03,69,Free River,0,0,,,,,,,,2013,7,184
2013-07-04,1,Free River,0,0,,,,,,,,2013,7,185
2013-07-04,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,185
2013-07-04,69,Free River,0,0,,,,,,,,2013,7,185
2013-07-05,1,Free River,0,0,,,,,,,,2013,7,186
2013-07-05,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,186
2013-07-05,69,Free River,0,0,,,,,,,,2013,7,186
2013-07-06,1,Free River,0,0,,,,,,,,2013,7,187
2013-07-06,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,187
2013-07-06,69,Free River,0,0,,,,,,,,2013,7,187
2013-07-07,1,Free River,0,0,,,,,,,,2013,7,188
2013-07-07,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,188
2013-07-07,69,Free River,0,0,,,,,,,,2013,7,188
2013-07-08,1,Free River,0,0,,,,,,,,2013,7,189
2013-07-08,3,Mild Administration,1,25,09/20/1871,7933.0,LARIMER WELD IRR CANAL,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/03/2013 08:00,07/09/2013 08:00,2013,7,189
2013-07-08,69,Free River,0,0,,,,,,,,2013,7,189
2013-07-09,1,Free River,0,0,,,,,,,,2013,7,190
2013-07-09,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,190
2013-07-09,69,Free River,0,0,,,,,,,,2013,7,190
2013-07-10,1,Free River,0,0,,,,,,,,2013,7,191
2013-07-10,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,191
2013-07-10,69,Free River,0,0,,,,,,,,2013,7,191
2013-07-11,1,Free River,0,0,,,,,,,,2013,7,192
2013-07-11,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,192
2013-07-11,69,Free River,0,0,,,,,,,,2013,7,192
2013-07-12,1,Free River,0,0,,,,,,,,2013,7,193
2013-07-12,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,193
2013-07-12,69,Free River,0,0,,,,,,,,2013,7,193
2013-07-13,1,Free River,0,0,,,,,,,,2013,7,194
2013-07-13,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,194
2013-07-13,69,Free River,0,0,,,,,,,,2013,7,194
2013-07-14,1,Free River,0,0,,,,,,,,2013,7,195
2013-07-14,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,195
2013-07-14,69,Free River,0,0,,,,,,,,2013,7,195
2013-07-15,1,Free River,0,0,,,,,,,,2013,7,196
2013-07-15,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,196
2013-07-15,69,Free River,0,0,,,,,,,,2013,7,196
2013-07-16,1,Free River,0,0,,,,,,,,2013,7,197
2013-07-16,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,197
2013-07-16,69,Free River,0,0,,,,,,,,2013,7,197
2013-07-17,1,Free River,0,0,,,,,,,,2013,7,198
2013-07-17,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,198
2013-07-17,69,Free River,0,0,,,,,,,,2013,7,198
2013-07-18,1,Free River,0,0,,,,,,,,2013,7,199
2013-07-18,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,199
2013-07-18,69,Free River,0,0,,,,,,,,2013,7,199
2013-07-19,1,Free River,0,0,,,,,,,,2013,7,200
2013-07-19,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,200
2013-07-19,69,Free River,0,0,,,,,,,,2013,7,200
2013-07-20,1,Free River,0,0,,,,,,,,2013,7,201
2013-07-20,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,201
2013-07-20,69,Free River,0,0,,,,,,,,2013,7,201
2013-07-21,1,Free River,0,0,,,,,,,,2013,7,202
2013-07-21,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,202
2013-07-21,69,Free River,0,0,,,,,,,,2013,7,202
2013-07-22,1,Free River,0,0,,,,,,,,2013,7,203
2013-07-22,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,203
2013-07-22,69,Free River,0,0,,,,,,,,2013,7,203
2013-07-23,1,Free River,0,0,,,,,,,,2013,7,204
2013-07-23,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,CANAL 3 DITCH,CACHE LA POUDRE RIVER,07/09/2013 08:00,07/24/2013 08:00,2013,7,204
2013-07-23,69,Free River,0,0,,,,,,,,2013,7,204
2013-07-24,1,Free River,0,0,,,,,,,,2013,7,205
2013-07-24,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/24/2013 08:00,07/29/2013 08:00,2013,7,205
2013-07-24,69,Free River,0,0,,,,,,,,2013,7,205
2013-07-25,1,Free River,0,0,,,,,,,,2013,7,206
2013-07-25,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/24/2013 08:00,07/29/2013 08:00,2013,7,206
2013-07-25,69,Free River,0,0,,,,,,,,2013,7,206
2013-07-26,1,Free River,0,0,,,,,,,,2013,7,207
2013-07-26,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/24/2013 08:00,07/29/2013 08:00,2013,7,207
2013-07-26,69,Free River,0,0,,,,,,,,2013,7,207
2013-07-27,1,Free River,0,0,,,,,,,,2013,7,208
2013-07-27,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/24/2013 08:00,07/29/2013 08:00,2013,7,208
2013-07-27,69,Free River,0,0,,,,,,,,2013,7,208
2013-07-28,1,Free River,0,0,,,,,,,,2013,7,209
2013-07-28,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/24/2013 08:00,07/29/2013 08:00,2013,7,209
2013-07-28,69,Free River,0,0,,,,,,,,2013,7,209
2013-07-29,1,Free River,0,0,,,,,,,,2013,7,210
2013-07-29,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/29/2013 08:00,07/31/2013 08:00,2013,7,210
2013-07-29,69,Free River,0,0,,,,,,,,2013,7,210
2013-07-30,1,Free River,0,0,,,,,,,,2013,7,211
2013-07-30,3,Normal Administration,2,50,10/25/1870,7603.0,NEW CACHE LA POUDRE CO DITCH,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,07/29/2013 08:00,07/31/2013 08:00,2013,7,211
2013-07-30,69,Free River,0,0,,,,,,,,2013,7,211
2013-07-31,1,Free River,0,0,,,,,,,,2013,7,212
2013-07-31,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,7,212
2013-07-31,69,Free River,0,0,,,,,,,,2013,7,212
2013-08-01,1,Free River,0,0,,,,,,,,2013,8,213
2013-08-01,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,213
2013-08-01,69,Free River,0,0,,,,,,,,2013,8,213
2013-08-02,1,Free River,0,0,,,,,,,,2013,8,214
2013-08-02,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,214
2013-08-02,69,Free River,0,0,,,,,,,,2013,8,214
2013-08-03,1,Free River,0,0,,,,,,,,2013,8,215
2013-08-03,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,215
2013-08-03,69,Free River,0,0,,,,,,,,2013,8,215
2013-08-04,1,Free River,0,0,,,,,,,,2013,8,216
2013-08-04,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,216
2013-08-04,69,Free River,0,0,,,,,,,,2013,8,216
2013-08-05,1,Free River,0,0,,,,,,,,2013,8,217
2013-08-05,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,217
2013-08-05,69,Free River,0,0,,,,,,,,2013,8,217
2013-08-06,1,Free River,0,0,,,,,,,,2013,8,218
2013-08-06,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,218
2013-08-06,69,Free River,0,0,,,,,,,,2013,8,218
2013-08-07,1,Free River,0,0,,,,,,,,2013,8,219
2013-08-07,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,219
2013-08-07,69,Free River,0,0,,,,,,,,2013,8,219
2013-08-08,1,Free River,0,0,,,,,,,,2013,8,220
2013-08-08,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,220
2013-08-08,69,Free River,0,0,,,,,,,,2013,8,220
2013-08-09,1,Free River,0,0,,,,,,,,2013,8,221
2013-08-09,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,221
2013-08-09,69,Free River,0,0,,,,,,,,2013,8,221
2013-08-10,1,Free River,0,0,,,,,,,,2013,8,222
2013-08-10,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,222
2013-08-10,69,Free River,0,0,,,,,,,,2013,8,222
2013-08-11,1,Free River,0,0,,,,,,,,2013,8,223
2013-08-11,3,Normal Administration,2,50,05/01/1869,7061.0,CACHE LA POUDRE DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,07/31/2013 08:00,08/12/2013 08:00,2013,8,223
2013-08-11,69,Free River,0,0,,,,,,,,2013,8,223
2013-08-12,1,Free River,0,0,,,,,,,,2013,8,224
2013-08-12,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,08/12/2013 08:00,08/31/2013 08:00,2013,8,224
2013-08-12,69,Free River,0,0,,,,,,,,2013,8,224
2013-08-13,1,Free River,0,0,,,,,,,,2013,8,225
2013-08-13,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,08/12/2013 08:00,08/31/2013 08:00,2013,8,225
2013-08-13,69,Free River,0,0,,,,,,,,2013,8,225
2013-08-14,1,Free River,0,0,,,,,,,,2013,8,226
2013-08-14,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,WHITNEY IRR DITCH,CACHE LA POUDRE RIVER,08/12/2013 08:00,08/31/2013 08:00,2013,8,226
